state,hour_utc,weekday,spread_bucket,n,best_pf,sl_mult,tp_mult,step_pips,lock_pips,max_hold_sec,n_trades,pf_h180,pf_h300,pf_h600,pf_h900,tr_h180,tr_h300,tr_h600,tr_h900,error
TRENDBURST,11,0,low,6238,1.0194257649173948,3.0,1.0,0.4,0.5,900,2079,1.0194257649173948,1.0194257649173948,1.0194257649173948,1.0194257649173948,2079,2079,2079,2079,
NEUTRAL,3,1,low,17233,1.0189680349966153,3.0,1.0,0.4,0.5,900,5744,1.0189680349966153,1.0189680349966153,1.0189680349966153,1.0189680349966153,5744,5744,5744,5744,
TRENDBURST,22,1,high,3074,1.0183602153821487,3.0,1.0,0.4,0.5,900,1025,1.0183602153821487,1.0183602153821487,1.0183602153821487,1.0183602153821487,1025,1025,1025,1025,
DEAD,4,4,low,835,1.0181701431115684,3.0,1.0,0.4,0.5,900,278,1.0181701431115684,1.0181701431115684,1.0181701431115684,1.0181701431115684,278,278,278,278,
TRENDBURST,9,3,low,5610,1.0176888073939994,3.0,1.0,0.4,0.5,900,1870,1.0176888073939994,1.0176888073939994,1.0176888073939994,1.0176888073939994,1870,1870,1870,1870,
BREAKOUT,20,4,low,6128,1.0176546862546092,3.0,1.0,0.4,0.5,900,2043,1.0176546862546092,1.0176546862546092,1.0176546862546092,1.0176546862546092,2043,2043,2043,2043,
BREAKOUT,14,2,high,7163,1.017539868119049,3.0,1.0,0.4,0.5,900,2388,1.017539868119049,1.017539868119049,1.017539868119049,1.017539868119049,2388,2388,2388,2388,
TRENDBURST,16,1,low,5925,1.017529081449287,3.0,1.0,0.4,0.5,900,1975,1.017529081449287,1.017529081449287,1.017529081449287,1.017529081449287,1975,1975,1975,1975,
NEUTRAL,0,2,mid,4364,1.0170895336384613,3.0,1.0,0.4,0.5,900,1455,1.0170895336384613,1.0170895336384613,1.0170895336384613,1.0170895336384613,1455,1455,1455,1455,
TRENDBURST,13,2,mid,1489,1.0169063590979062,3.0,1.0,0.4,0.5,900,496,1.0169063590979062,1.0169063590979062,1.0169063590979062,1.0169063590979062,496,496,496,496,
NEUTRAL,21,0,low,6532,1.0168951559825303,3.0,1.0,0.4,0.5,900,2177,1.0168951559825303,1.0168951559825303,1.0168951559825303,1.0168951559825303,2177,2177,2177,2177,
NEUTRAL,20,3,mid,5689,1.0162096185006912,3.0,1.0,0.4,0.5,900,1896,1.0162096185006912,1.0162096185006912,1.0162096185006912,1.0162096185006912,1896,1896,1896,1896,
BREAKOUT,3,4,low,6815,1.0158569387799792,3.0,1.0,0.4,0.5,900,2272,1.0158569387799792,1.0158569387799792,1.0158569387799792,1.0158569387799792,2272,2272,2272,2272,
SQUEEZE,20,0,low,4887,1.0141774235138448,3.0,1.0,0.4,0.5,900,1629,1.0141774235138448,1.0141774235138448,1.0141774235138448,1.0141774235138448,1629,1629,1629,1629,
NEUTRAL,8,2,high,10168,1.014014759308525,3.0,1.0,0.4,0.5,900,3389,1.014014759308525,1.014014759308525,1.014014759308525,1.014014759308525,3389,3389,3389,3389,
TRENDBURST,4,3,mid,1356,1.013950384319765,3.0,1.0,0.4,0.5,900,452,1.013950384319765,1.013950384319765,1.013950384319765,1.013950384319765,452,452,452,452,
TRENDBURST,12,2,low,5385,1.0131641577101143,3.0,1.0,0.4,0.5,900,1795,1.0131641577101143,1.0131641577101143,1.0131641577101143,1.0131641577101143,1795,1795,1795,1795,
TRENDBURST,23,6,mid,2221,1.013097698016373,3.0,1.0,0.4,0.5,900,740,1.013097698016373,1.013097698016373,1.013097698016373,1.013097698016373,740,740,740,740,
BREAKOUT,17,1,high,5265,1.0125785749095348,3.0,1.0,0.4,0.5,900,1755,1.0125785749095348,1.0125785749095348,1.0125785749095348,1.0125785749095348,1755,1755,1755,1755,
NEUTRAL,2,1,low,16096,1.0125712485643106,3.0,1.0,0.4,0.5,900,5365,1.0125712485643106,1.0125712485643106,1.0125712485643106,1.0125712485643106,5365,5365,5365,5365,
BREAKOUT,4,0,low,5486,1.0124986980522863,3.0,1.0,0.4,0.5,900,1829,1.0124986980522863,1.0124986980522863,1.0124986980522863,1.0124986980522863,1829,1829,1829,1829,
SQUEEZE,5,3,mid,415,1.0123319188441156,3.0,1.0,0.4,0.5,900,138,1.0123319188441156,1.0123319188441156,1.0123319188441156,1.0123319188441156,138,138,138,138,
NEUTRAL,22,3,xhigh,3874,1.0120148529891433,3.0,1.0,0.4,0.5,900,1291,1.0120148529891433,1.0120148529891433,1.0120148529891433,1.0120148529891433,1291,1291,1291,1291,
TRENDBURST,3,0,low,6061,1.012003064936222,3.0,1.0,0.4,0.5,900,2020,1.012003064936222,1.012003064936222,1.012003064936222,1.012003064936222,2020,2020,2020,2020,
TRENDBURST,13,3,high,1717,1.0108300271050195,3.0,1.0,0.4,0.5,900,572,1.0108300271050195,1.0108300271050195,1.0108300271050195,1.0108300271050195,572,572,572,572,
TRENDBURST,12,1,low,5350,1.0101157055952732,3.0,1.0,0.4,0.5,900,1783,1.0101157055952732,1.0101157055952732,1.0101157055952732,1.0101157055952732,1783,1783,1783,1783,
NEUTRAL,20,2,high,12199,1.0099405446143108,3.0,1.0,0.4,0.5,900,4066,1.0099405446143108,1.0099405446143108,1.0099405446143108,1.0099405446143108,4066,4066,4066,4066,
TRENDBURST,3,4,high,2540,1.0094736499626467,3.0,1.0,0.4,0.5,900,847,1.0094736499626467,1.0094736499626467,1.0094736499626467,1.0094736499626467,847,847,847,847,
TRENDBURST,13,0,mid,1466,1.0094468028857038,3.0,1.0,0.4,0.5,900,489,1.0094468028857038,1.0094468028857038,1.0094468028857038,1.0094468028857038,489,489,489,489,
NEUTRAL,7,3,high,10778,1.0093622717446031,3.0,1.0,0.4,0.5,900,3593,1.0093622717446031,1.0093622717446031,1.0093622717446031,1.0093622717446031,3593,3593,3593,3593,
TRENDBURST,11,2,low,5982,1.008727362507682,3.0,1.0,0.4,0.5,900,1994,1.008727362507682,1.008727362507682,1.008727362507682,1.008727362507682,1994,1994,1994,1994,
TRENDBURST,20,4,low,4905,1.0086553088463184,3.0,1.0,0.4,0.5,900,1635,1.0086553088463184,1.0086553088463184,1.0086553088463184,1.0086553088463184,1635,1635,1635,1635,
TRENDBURST,14,0,low,5101,1.0078449436487835,3.0,1.0,0.4,0.5,900,1700,1.0078449436487835,1.0078449436487835,1.0078449436487835,1.0078449436487835,1700,1700,1700,1700,
TRENDBURST,18,2,mid,1311,1.007640127734405,3.0,1.0,0.4,0.5,900,437,1.007640127734405,1.007640127734405,1.007640127734405,1.007640127734405,437,437,437,437,
NEUTRAL,10,2,mid,7350,1.0074908640846982,3.0,1.0,0.4,0.5,900,2450,1.0074908640846982,1.0074908640846982,1.0074908640846982,1.0074908640846982,2450,2450,2450,2450,
TRENDBURST,11,4,low,5941,1.0074862140156762,3.0,1.0,0.4,0.5,900,1980,1.0074862140156762,1.0074862140156762,1.0074862140156762,1.0074862140156762,1980,1980,1980,1980,
BREAKOUT,12,1,high,6757,1.0074406440755368,3.0,1.0,0.4,0.5,900,2252,1.0074406440755368,1.0074406440755368,1.0074406440755368,1.0074406440755368,2252,2252,2252,2252,
NEUTRAL,4,3,low,17587,1.0073604985127274,3.0,1.0,0.4,0.5,900,5862,1.0073604985127274,1.0073604985127274,1.0073604985127274,1.0073604985127274,5862,5862,5862,5862,
TRENDBURST,0,0,high,2296,1.007184195219194,3.0,1.0,0.4,0.5,900,765,1.007184195219194,1.007184195219194,1.007184195219194,1.007184195219194,765,765,765,765,
BREAKOUT,17,4,high,5344,1.007109542433728,3.0,1.0,0.4,0.5,900,1781,1.007109542433728,1.007109542433728,1.007109542433728,1.007109542433728,1781,1781,1781,1781,
SQUEEZE,6,2,low,2329,1.0068283224640198,3.0,1.0,0.4,0.5,900,776,1.0068283224640198,1.0068283224640198,1.0068283224640198,1.0068283224640198,776,776,776,776,
TRENDBURST,4,3,low,6026,1.0067221784386113,3.0,1.0,0.4,0.5,900,2009,1.0067221784386113,1.0067221784386113,1.0067221784386113,1.0067221784386113,2009,2009,2009,2009,
TRENDBURST,12,4,mid,1411,1.0066590166845122,3.0,1.0,0.4,0.5,900,470,1.0066590166845122,1.0066590166845122,1.0066590166845122,1.0066590166845122,470,470,470,470,
BREAKOUT,20,0,high,5744,1.00615667406522,3.0,1.0,0.4,0.5,900,1915,1.00615667406522,1.00615667406522,1.00615667406522,1.00615667406522,1915,1915,1915,1915,
BREAKOUT,23,1,xhigh,748,1.00608619290048,3.0,1.0,0.4,0.5,900,249,1.00608619290048,1.00608619290048,1.00608619290048,1.00608619290048,249,249,249,249,
NEUTRAL,14,4,high,9504,1.0056279434154258,3.0,1.0,0.4,0.5,900,3168,1.0056279434154258,1.0056279434154258,1.0056279434154258,1.0056279434154258,3168,3168,3168,3168,
SQUEEZE,19,0,high,229,1.0055983010828198,3.0,1.0,0.4,0.5,900,76,1.0055983010828198,1.0055983010828198,1.0055983010828198,1.0055983010828198,76,76,76,76,
SQUEEZE,19,4,high,320,1.0054949112359783,3.0,1.0,0.4,0.5,900,107,1.0054949112359783,1.0054949112359783,1.0054949112359783,1.0054949112359783,107,107,107,107,
SQUEEZE,13,4,low,287,1.0053502545326423,3.0,1.0,0.4,0.5,900,96,1.0053502545326423,1.0053502545326423,1.0053502545326423,1.0053502545326423,96,96,96,96,
NEUTRAL,1,4,mid,4310,1.0052000272612918,3.0,1.0,0.4,0.5,900,1437,1.0052000272612918,1.0052000272612918,1.0052000272612918,1.0052000272612918,1437,1437,1437,1437,
BREAKOUT,0,4,high,8354,1.0049961462757773,3.0,1.0,0.4,0.5,900,2785,1.0049961462757773,1.0049961462757773,1.0049961462757773,1.0049961462757773,2785,2785,2785,2785,
BREAKOUT,9,3,mid,4379,1.0044124989242122,3.0,1.0,0.4,0.5,900,1460,1.0044124989242122,1.0044124989242122,1.0044124989242122,1.0044124989242122,1460,1460,1460,1460,
BREAKOUT,23,2,low,4313,1.0043603635023153,3.0,1.0,0.4,0.5,900,1438,1.0043603635023153,1.0043603635023153,1.0043603635023153,1.0043603635023153,1438,1438,1438,1438,
NEUTRAL,11,3,low,15535,1.004262769337656,3.0,1.0,0.4,0.5,900,5178,1.004262769337656,1.004262769337656,1.004262769337656,1.004262769337656,5178,5178,5178,5178,
NEUTRAL,21,2,mid,6323,1.0035975768967564,3.0,1.0,0.4,0.5,900,2108,1.0035975768967564,1.0035975768967564,1.0035975768967564,1.0035975768967564,2108,2108,2108,2108,
NEUTRAL,20,3,low,15849,1.0035498135998555,3.0,1.0,0.4,0.5,900,5283,1.0035498135998555,1.0035498135998555,1.0035498135998555,1.0035498135998555,5283,5283,5283,5283,
NEUTRAL,1,4,high,11491,1.0032975346614044,3.0,1.0,0.4,0.5,900,3830,1.0032975346614044,1.0032975346614044,1.0032975346614044,1.0032975346614044,3830,3830,3830,3830,
BREAKOUT,23,2,mid,3271,1.0030611540881182,3.0,1.0,0.4,0.5,900,1090,1.0030611540881182,1.0030611540881182,1.0030611540881182,1.0030611540881182,1090,1090,1090,1090,
TRENDBURST,18,2,high,2086,1.002988660615601,3.0,1.0,0.4,0.5,900,695,1.002988660615601,1.002988660615601,1.002988660615601,1.002988660615601,695,695,695,695,
BREAKOUT,14,0,high,7011,1.0027592990541756,3.0,1.0,0.4,0.5,900,2337,1.0027592990541756,1.0027592990541756,1.0027592990541756,1.0027592990541756,2337,2337,2337,2337,
BREAKOUT,22,1,low,1356,1.0027195255014407,3.0,1.0,0.4,0.5,900,452,1.0027195255014407,1.0027195255014407,1.0027195255014407,1.0027195255014407,452,452,452,452,
NEUTRAL,20,2,mid,5370,1.0019533654039627,3.0,1.0,0.4,0.5,900,1790,1.0019533654039627,1.0019533654039627,1.0019533654039627,1.0019533654039627,1790,1790,1790,1790,
BREAKOUT,18,1,high,6077,1.0018207211634622,3.0,1.0,0.4,0.5,900,2026,1.0018207211634622,1.0018207211634622,1.0018207211634622,1.0018207211634622,2026,2026,2026,2026,
NEUTRAL,5,4,high,13064,1.001805408786601,3.0,1.0,0.4,0.5,900,4355,1.001805408786601,1.001805408786601,1.001805408786601,1.001805408786601,4355,4355,4355,4355,
NEUTRAL,18,1,low,15704,0.9995516768275282,3.0,1.0,0.4,0.5,900,5235,0.9995516768275282,0.9995516768275282,0.9995516768275282,0.9995516768275282,5235,5235,5235,5235,
TRENDBURST,2,1,low,6676,0.999292903561811,3.0,1.0,0.4,0.5,900,2225,0.999292903561811,0.999292903561811,0.999292903561811,0.999292903561811,2225,2225,2225,2225,
SQUEEZE,8,4,low,662,0.99926723693079,3.0,1.0,0.4,0.5,900,221,0.99926723693079,0.99926723693079,0.99926723693079,0.99926723693079,221,221,221,221,
NEUTRAL,12,0,low,15582,0.9989308069028997,3.0,1.0,0.4,0.5,900,5194,0.9989308069028997,0.9989308069028997,0.9989308069028997,0.9989308069028997,5194,5194,5194,5194,
NEUTRAL,14,3,high,9383,0.9989011895544332,3.0,1.0,0.4,0.5,900,3128,0.9989011895544332,0.9989011895544332,0.9989011895544332,0.9989011895544332,3128,3128,3128,3128,
TRENDBURST,4,2,low,5869,0.9984744825510251,3.0,1.0,0.4,0.5,900,1956,0.9984744825510251,0.9984744825510251,0.9984744825510251,0.9984744825510251,1956,1956,1956,1956,
BREAKOUT,9,4,high,6468,0.9980318398595693,3.0,1.0,0.4,0.5,900,2156,0.9980318398595693,0.9980318398595693,0.9980318398595693,0.9980318398595693,2156,2156,2156,2156,
BREAKOUT,1,3,xhigh,667,0.9977786375859171,3.0,1.0,0.4,0.5,900,222,0.9977786375859171,0.9977786375859171,0.9977786375859171,0.9977786375859171,222,222,222,222,
NEUTRAL,7,1,mid,5971,0.9971966210241302,3.0,1.0,0.4,0.5,900,1990,0.9971966210241302,0.9971966210241302,0.9971966210241302,0.9971966210241302,1990,1990,1990,1990,
BREAKOUT,7,2,low,16837,0.9970804669104393,3.0,1.0,0.4,0.5,900,5612,0.9970804669104393,0.9970804669104393,0.9970804669104393,0.9970804669104393,5612,5612,5612,5612,
BREAKOUT,23,6,high,8745,0.9966981936542607,3.0,1.0,0.4,0.5,900,2915,0.9966981936542607,0.9966981936542607,0.9966981936542607,0.9966981936542607,2915,2915,2915,2915,
BREAKOUT,7,2,mid,4359,0.9965165811172529,3.0,1.0,0.4,0.5,900,1453,0.9965165811172529,0.9965165811172529,0.9965165811172529,0.9965165811172529,1453,1453,1453,1453,
SQUEEZE,22,6,high,1252,0.9963027220343841,3.0,1.0,0.4,0.5,900,417,0.9963027220343841,0.9963027220343841,0.9963027220343841,0.9963027220343841,417,417,417,417,
TRENDBURST,9,3,high,1943,0.9961697531897793,3.0,1.0,0.4,0.5,900,648,0.9961697531897793,0.9961697531897793,0.9961697531897793,0.9961697531897793,648,648,648,648,
BREAKOUT,20,0,mid,2894,0.9956816277146615,3.0,1.0,0.4,0.5,900,965,0.9956816277146615,0.9956816277146615,0.9956816277146615,0.9956816277146615,965,965,965,965,
BREAKOUT,0,3,mid,3588,0.9950516520902367,3.0,1.0,0.4,0.5,900,1196,0.9950516520902367,0.9950516520902367,0.9950516520902367,0.9950516520902367,1196,1196,1196,1196,
TRENDBURST,18,0,low,6463,0.9950124324558597,3.0,1.0,0.4,0.5,900,2154,0.9950124324558597,0.9950124324558597,0.9950124324558597,0.9950124324558597,2154,2154,2154,2154,
NEUTRAL,4,4,low,17325,0.9944909789143757,3.0,1.0,0.4,0.5,900,5775,0.9944909789143757,0.9944909789143757,0.9944909789143757,0.9944909789143757,5775,5775,5775,5775,
NEUTRAL,12,3,mid,7102,0.9943268745852879,3.0,1.0,0.4,0.5,900,2367,0.9943268745852879,0.9943268745852879,0.9943268745852879,0.9943268745852879,2367,2367,2367,2367,
BREAKOUT,21,0,high,9227,0.9942541902513906,3.0,1.0,0.4,0.5,900,3076,0.9942541902513906,0.9942541902513906,0.9942541902513906,0.9942541902513906,3076,3076,3076,3076,
SQUEEZE,1,0,low,3458,0.9941281683971426,3.0,1.0,0.4,0.5,900,1153,0.9941281683971426,0.9941281683971426,0.9941281683971426,0.9941281683971426,1153,1153,1153,1153,
SQUEEZE,7,1,low,828,0.9940170140941983,3.0,1.0,0.4,0.5,900,276,0.9940170140941983,0.9940170140941983,0.9940170140941983,0.9940170140941983,276,276,276,276,
TRENDBURST,2,4,xhigh,216,0.9934206308383101,3.0,1.0,0.4,0.5,900,72,0.9934206308383101,0.9934206308383101,0.9934206308383101,0.9934206308383101,72,72,72,72,
TRENDBURST,19,3,high,2305,0.9928810435244511,3.0,1.0,0.4,0.5,900,768,0.9928810435244511,0.9928810435244511,0.9928810435244511,0.9928810435244511,768,768,768,768,
NEUTRAL,23,6,high,12326,0.992847987424469,3.0,1.0,0.4,0.5,900,4109,0.992847987424469,0.992847987424469,0.992847987424469,0.992847987424469,4109,4109,4109,4109,
BREAKOUT,0,1,high,8183,0.9926803177857239,3.0,1.0,0.4,0.5,900,2728,0.9926803177857239,0.9926803177857239,0.9926803177857239,0.9926803177857239,2728,2728,2728,2728,
NEUTRAL,0,4,high,11970,0.9918760055514514,3.0,1.0,0.4,0.5,900,3990,0.9918760055514514,0.9918760055514514,0.9918760055514514,0.9918760055514514,3990,3990,3990,3990,
BREAKOUT,22,6,high,10010,0.9892963474222379,3.0,1.0,0.4,0.5,900,3337,0.9892963474222379,0.9892963474222379,0.9892963474222379,0.9892963474222379,3337,3337,3337,3337,
NEUTRAL,13,2,mid,7199,0.9884743627116688,3.0,1.0,0.4,0.5,900,2400,0.9884743627116688,0.9884743627116688,0.9884743627116688,0.9884743627116688,2400,2400,2400,2400,
BREAKOUT,16,0,high,5155,0.9883149698970699,3.0,1.0,0.4,0.5,900,1718,0.9883149698970699,0.9883149698970699,0.9883149698970699,0.9883149698970699,1718,1718,1718,1718,
BREAKOUT,19,1,high,6474,0.9874022744406115,3.0,1.0,0.4,0.5,900,2158,0.9874022744406115,0.9874022744406115,0.9874022744406115,0.9874022744406115,2158,2158,2158,2158,
TRENDBURST,7,2,mid,1255,0.9872003381654967,3.0,1.0,0.4,0.5,900,418,0.9872003381654967,0.9872003381654967,0.9872003381654967,0.9872003381654967,418,418,418,418,
BREAKOUT,10,0,low,15355,0.9871117442974507,3.0,1.0,0.4,0.5,900,5118,0.9871117442974507,0.9871117442974507,0.9871117442974507,0.9871117442974507,5118,5118,5118,5118,
SQUEEZE,2,4,low,4739,0.9868370413917525,3.0,1.0,0.4,0.5,900,1580,0.9868370413917525,0.9868370413917525,0.9868370413917525,0.9868370413917525,1580,1580,1580,1580,
TRENDBURST,14,3,mid,1419,0.9864092333235704,3.0,1.0,0.4,0.5,900,473,0.9864092333235704,0.9864092333235704,0.9864092333235704,0.9864092333235704,473,473,473,473,
TRENDBURST,20,3,xhigh,356,0.9862267478144722,3.0,1.0,0.4,0.5,900,119,0.9862267478144722,0.9862267478144722,0.9862267478144722,0.9862267478144722,119,119,119,119,
TRENDBURST,7,1,high,2025,0.9860489275228106,3.0,1.0,0.4,0.5,900,675,0.9860489275228106,0.9860489275228106,0.9860489275228106,0.9860489275228106,675,675,675,675,
BREAKOUT,23,3,high,8232,0.9857154455998888,3.0,1.0,0.4,0.5,900,2744,0.9857154455998888,0.9857154455998888,0.9857154455998888,0.9857154455998888,2744,2744,2744,2744,
BREAKOUT,13,0,low,16678,0.9856125395180001,3.0,1.0,0.4,0.5,900,5559,0.9856125395180001,0.9856125395180001,0.9856125395180001,0.9856125395180001,5559,5559,5559,5559,
SQUEEZE,1,4,mid,361,0.9849068942075772,3.0,1.0,0.4,0.5,900,120,0.9849068942075772,0.9849068942075772,0.9849068942075772,0.9849068942075772,120,120,120,120,
SQUEEZE,17,1,low,2258,0.9847601057387627,3.0,1.0,0.4,0.5,900,753,0.9847601057387627,0.9847601057387627,0.9847601057387627,0.9847601057387627,753,753,753,753,
BREAKOUT,13,4,low,17377,0.984032902740622,3.0,1.0,0.4,0.5,900,5792,0.984032902740622,0.984032902740622,0.984032902740622,0.984032902740622,5792,5792,5792,5792,
NEUTRAL,23,0,low,15500,0.9837657427450904,3.0,1.0,0.4,0.5,900,5167,0.9837657427450904,0.9837657427450904,0.9837657427450904,0.9837657427450904,5167,5167,5167,5167,
NEUTRAL,14,0,high,9673,0.9833139822867872,3.0,1.0,0.4,0.5,900,3224,0.9833139822867872,0.9833139822867872,0.9833139822867872,0.9833139822867872,3224,3224,3224,3224,
DEAD,20,1,low,738,0.9831982997234839,3.0,1.0,0.4,0.5,900,246,0.9831982997234839,0.9831982997234839,0.9831982997234839,0.9831982997234839,246,246,246,246,
NEUTRAL,11,2,high,9523,0.9827718119844338,3.0,1.0,0.4,0.5,900,3174,0.9827718119844338,0.9827718119844338,0.9827718119844338,0.9827718119844338,3174,3174,3174,3174,
TRENDBURST,16,2,high,1996,0.9826038427087789,3.0,1.0,0.4,0.5,900,665,0.9826038427087789,0.9826038427087789,0.9826038427087789,0.9826038427087789,665,665,665,665,
SQUEEZE,17,4,low,2278,0.9823506707009441,3.0,1.0,0.4,0.5,900,759,0.9823506707009441,0.9823506707009441,0.9823506707009441,0.9823506707009441,759,759,759,759,
NEUTRAL,16,2,mid,5586,0.9816877504275464,3.0,1.0,0.4,0.5,900,1862,0.9816877504275464,0.9816877504275464,0.9816877504275464,0.9816877504275464,1862,1862,1862,1862,
BREAKOUT,1,3,mid,3486,0.9812808893891096,3.0,1.0,0.4,0.5,900,1162,0.9812808893891096,0.9812808893891096,0.9812808893891096,0.9812808893891096,1162,1162,1162,1162,
NEUTRAL,2,4,xhigh,1674,0.9812622877870355,3.0,1.0,0.4,0.5,900,558,0.9812622877870355,0.9812622877870355,0.9812622877870355,0.9812622877870355,558,558,558,558,
DEAD,22,6,xhigh,738,0.9810039766187664,3.0,1.0,0.4,0.5,900,246,0.9810039766187664,0.9810039766187664,0.9810039766187664,0.9810039766187664,246,246,246,246,
NEUTRAL,7,1,high,10881,0.9802943906056266,3.0,1.0,0.4,0.5,900,3627,0.9802943906056266,0.9802943906056266,0.9802943906056266,0.9802943906056266,3627,3627,3627,3627,
NEUTRAL,7,3,mid,6101,0.980039209047458,3.0,1.0,0.4,0.5,900,2034,0.980039209047458,0.980039209047458,0.980039209047458,0.980039209047458,2034,2034,2034,2034,
NEUTRAL,23,1,high,12542,0.9797443116368336,3.0,1.0,0.4,0.5,900,4181,0.9797443116368336,0.9797443116368336,0.9797443116368336,0.9797443116368336,4181,4181,4181,4181,
TRENDBURST,0,0,mid,1211,0.9797007779756502,3.0,1.0,0.4,0.5,900,404,0.9797007779756502,0.9797007779756502,0.9797007779756502,0.9797007779756502,404,404,404,404,
NEUTRAL,3,1,xhigh,1168,0.9793336202693281,3.0,1.0,0.4,0.5,900,389,0.9793336202693281,0.9793336202693281,0.9793336202693281,0.9793336202693281,389,389,389,389,
SQUEEZE,5,0,low,5094,0.9790287297336027,3.0,1.0,0.4,0.5,900,1698,0.9790287297336027,0.9790287297336027,0.9790287297336027,0.9790287297336027,1698,1698,1698,1698,
BREAKOUT,19,0,low,9127,0.9782269168051375,3.0,1.0,0.4,0.5,900,3042,0.9782269168051375,0.9782269168051375,0.9782269168051375,0.9782269168051375,3042,3042,3042,3042,
TRENDBURST,2,3,low,6887,0.9779344232726523,3.0,1.0,0.4,0.5,900,2296,0.9779344232726523,0.9779344232726523,0.9779344232726523,0.9779344232726523,2296,2296,2296,2296,
BREAKOUT,21,2,high,9322,0.9777111668367198,3.0,1.0,0.4,0.5,900,3107,0.9777111668367198,0.9777111668367198,0.9777111668367198,0.9777111668367198,3107,3107,3107,3107,
NEUTRAL,19,2,low,15577,0.9775575788205578,3.0,1.0,0.4,0.5,900,5192,0.9775575788205578,0.9775575788205578,0.9775575788205578,0.9775575788205578,5192,5192,5192,5192,
DEAD,19,0,low,468,0.9774585433309334,3.0,1.0,0.4,0.5,900,156,0.9774585433309334,0.9774585433309334,0.9774585433309334,0.9774585433309334,156,156,156,156,
TRENDBURST,19,0,low,6503,0.9772962012936537,3.0,1.0,0.4,0.5,900,2168,0.9772962012936537,0.9772962012936537,0.9772962012936537,0.9772962012936537,2168,2168,2168,2168,
SQUEEZE,22,6,low,1878,0.9772331150850938,3.0,1.0,0.4,0.5,900,626,0.9772331150850938,0.9772331150850938,0.9772331150850938,0.9772331150850938,626,626,626,626,
NEUTRAL,8,3,mid,7007,0.9771206912589327,3.0,1.0,0.4,0.5,900,2336,0.9771206912589327,0.9771206912589327,0.9771206912589327,0.9771206912589327,2336,2336,2336,2336,
